project_code,year,title,director,keywords,amount,area,start_date,end_date
D03I1128,2003,"Determinacion De Factores Del Sitio, Silviculturales Y Geneticos Que Afectan La Calidad De Madera De Pino Radiata Y Desarrollo De Herramientas Analiticas Y Operativas De Clasificacion De Rodales Y Segregacion De Rollizos,Orientadas A Aumentar El Rendimient",Mario Meneses Villanueva,"Calidad De Madera, Herramientas Tecnologicas, Madera Aserrada",138000.0,Forestal,11/23/2004,7/30/2007
D03I1132,2003,"Desarrollo De Tecnologias Para La Produccion De Biomasa De Microalgas Del Desierto De Atacama, Ricas En Acidos Grasos Poliinsaturados, Como Suplemento Alimenticio Para La Industria Acuicola",Carlos Riquelme Salamanca,"Microalgas, Acidos Grasos, Acuicultura",180000.0,Pesca Y Acuicultura,12/1/2004,5/30/2007
D03I1135,2003,Desarrollo De Formulaciones En Base A Extractos De Manzanilla Para El Control Fitosanitario En La Industria Vitivinicola,Jorge Escobar Fica,"Extracto De Manzanilla, Control Fitosanitario, Viticultura",171000.0,Tic,12/20/2004,4/19/2008
D03I1137,2003,Elaboracion Y Comercializacion De Una Vacuna Divalente Para Controlar Los Agentes Piscirickettsia Salmonis Y Virus De La Necrosis Pancreatica Infecciosa (P.S-Ipnv) En La Industria Salmonera,Sergio Marshall Gonzalez,"Vacuna Divalente, Patogenos, Salmonicultura",250000.0,Pesca Y Acuicultura,10/28/2004,6/30/2008
D03I1138,2003,Cultivo De Abalones Con Dieta De Algas Enriquecidas Artificialmente En El Sur De Chile,Carlos Varela Santibanez,"Cultivo, Abalon, Dieta",220000.0,Agropecuaria,11/1/2004,5/30/2007
D03I1140,2003,Formulaciones Y Estrategias Para Mejorar El Biocontrol De Enfermedades En Cultivos De Elevada Importancia Socioeconomica En Chile. Modelos: Rhizoctonia Solani En Papas Y Erwinia Carotovora En Calas,Luigi Ciampi Panno,"Formulaciones, Biocontrol, Enfermedades",180000.0,Agropecuaria,11/11/2004,4/11/2008
D03I1148,2003,Desarrollo De Sistemas De Control Y Monitoreo Para La Prevencion De Formacion De Estrias En Catodos De Cobre Obtenidos En Plantas De Electrorefinacion,Hernan Lizama Riquelme,"Catodos, Estriado, Prevencion",186000.0,Minería,11/5/2004,12/5/2007
D03I1149,2003,"Sistema Mecanico De Oxigenacion Y Antifouling, Sin Agentes Quimicos. Hacia Una Produccion Limpia De Salmones",Marcelo Carro Donna,"Oxigenacion, Antifouling, Ecoprototipo",190000.0,Pesca Y Acuicultura,3/1/2005,2/28/2008
D03I1151,2003,Desarrollo E Introduccion De Un Sistema Interactivo Georreferenciado Para Apoyar En Linea Las Decisiones De La Produccion Bovina En La Decima Region,Juan Lerdon Ferrada,"Bovina, Decisiones, Interactivos",267000.0,Otros,12/1/2004,5/31/2008
D03I1152,2003,Desarrollo Tecnologico Industrial Del Cultivo Suspendido De Abalon Rojo Haliotis Rufescens En El  Mar Del Sur De Chile,Roberto Flores Aguilar,"Cultivo, Abalon, Industrial",180000.0,Agropecuaria,10/1/2004,6/30/2007
D03I1155,2003,Evaluacion Y Desarrollo De Un Cebo Atractante Para El Control De Parasitos Del Genero Caligus En Una Acuicultura Sustentable,Sergio Contreras Lynch,"Cebo, Control, Caligus",242000.0,Pesca Y Acuicultura,1/5/2005,12/30/2008
D03I1156,2003,Desarrollo De La Tecnologia De Cultivo Del Recurso Culengue (Gari Solida) En La Zona Centro Sur De Chile,Elisa Pacheco Sanchez,"Tecnologia, Cultivo, Culengue",250000.0,Agropecuaria,11/15/2004,11/11/2007
D03I1159,2003,Desarrollo Del Cultivo Del Pulpo Del Norte (Octopus Mimus) Y Del Sur (Enteroctopus Megalocyathus) En Chile,Hector Bustos Rojas,"Desarrollo, Cultivo, Pulpo",301000.0,Agropecuaria,12/1/2004,4/30/2007
D03I1163,2003,"El Patrimonio Cultural Como Factor De Desarrollo En Chile: Planes De Negocio, Gestion De Calidad, Aplicaciones De Tecnologias De Informacion, Participacion Ciudadana Y Centro De Gestion Para Las Comunas De Valparaiso, Valdivia, Corral Y Provincia De Isla D",Javier Adan Alfaro,"Patrimonio, Turismo, Gestion",120000.0,Tic,3/17/2005,11/30/2007
D03I1164,2003,Generacion De Un Hibrido Somatico De Luga Para La Industria De La Carragenina,Carlos Muñoz Farias,"Produccion, Hibrido, Carragenina",245000.0,Tic,1/3/2005,12/7/2007
D03I1173,2003,Desarrollo De Una Tecnologia De Cultivo Para La Produccion En Cautiverio De Seriola Lalandi En El Norte De Chile,Rodolfo Wilson Pinto,"Produccion, Cautiverio, Seriola Lalandi",215000.0,Agropecuaria,12/1/2004,11/15/2007
D04I1007,2004,Recuperacion Y Purificacion De Alcoholes Alifaticos De Cadena Larga De Los Residuos Del Proceso Kraft De Pulpeo De La Celulosa Para Su Uso En La Industria Farmaceutica.,Andres Markovits Schersl,"Policosanoles, Producción, Antivirales",200000.0,Forestal,1/2/2006,1/1/2009
D04I1022,2004,"Desarrollo De Metodologias Rapidas Y Eficientes En La Deteccion De ""Biotipos R"" De Malezas En Trigo, Para El Fortalecimiento De Criterios Tecnicos Y Comerciales En El Empleo De Herbicidas En Chile.",Nelson Espinoza Neira,"Resistencia, Herbicidas, Detección",196000.0,Otros,1/2/2006,12/30/2009
D04I1027,2004,Eleccion De Nuevos Hibridos De Alamo Para Uso Industrial. Etapa Ii. Evaluacion Clonal Basada En Las Caracteristicas De La Madera Juvenil,Francisco Zamudio Arancibia,"Álamo, Mejoramiento, Madera",182000.0,Forestal,1/1/2006,12/31/2008
D04I1051,2004,"Desarrollo E Innovacion Tecnologica  Para El Procesamiento De Alimentos En Chile, Basado En La Aplic Acion De Altas Presiones Hidrostaticas (Aph)",Mario Perez Won,"Altas Presiones, Productos Marinos, Productos Agricolas",219000.0,Agropecuaria,11/30/2005,5/29/2008
D04I1055,2004,Modelamiento De La Incertidumbre En Geologia Y Leyes Y Su Impacto En La Selectividad De Explotacione S Mineras,Eduardo Magri Varela,"Ingeniería De Minas, Geoestadística, Planificación Minera",226000.0,Agropecuaria,12/23/2005,10/22/2008
D04I1060,2004,"Implementacion Y Validacion De Sistemas De Identificacion Genetica De Especies Frutales De Importanc Ia Economica Basados En Marcadores Geneticos Moleculares, Como Apoyo Al Control De Comercio Y Protoc Olos De Trazabilidad",Patricio Hinrichsen Ramirez,"Identidad Genética, Frutales, Microsatélites",175000.0,Agropecuaria,1/23/2006,8/31/2009
D04I1067,2004,Produccion De Semillas De Abalon Rojo Haliotis Rufescens Utilizando Mejoradores Biologicos En Sistemas Cerrados De Cultivo,Roberto Flores Aguilar,"Abalon, Semillas, Recirculado",196000.0,Agropecuaria,12/9/2005,11/30/2007
D04I1075,2004,Generacion De Una Vacuna Recombinante Contra El Virus Respiratorio Sincicial,Alexis Kalergis Parra,"Virus Resp Sincicial, Vacuna, Recombinante",312000.0,Salud,2/3/2006,2/2/2009
D04I1083,2004,Desarrollo De Un Reactor Molecular Para La Generacion De Energia A Partir De Biomasa   A Pequena Y M Ediana Escala,Misael Gutierrez Daure,"Biomasa, Reactor Molecular, Energía",199000.0,Energía,1/10/2006,7/30/2009
D04I1084,2004,Exploracion Minera Mediante Vehiculos Aereos Autonomos,Gonzalo Acuna Leiva,"Exploración, Aérea, Robótica",282000.0,Tic,12/1/2005,10/30/2008
D04I1110,2004,"Produccion Y Transferencia De Un Modelo Educacional  Participativo Para La Igualdad De Oportunidades Y Fomento A La Productividad Laboral Con Perspectiva De Genero Y Generacion, Dirigido A Mujeres",Kemy Oyarzun Vaccaro,"Educación, Productividad, Equidad",97000.0,Agropecuaria,1/2/2006,1/31/2008
D04I1111,2004,"Hidratos De Gas Submarinos, Analisis De Los Escenarios De Exploracion Y Produccion Como Contribucion A La Matriz Energetica Nacional",Juan Diaz Naveas,"Gas, Reservorios, Tecnologías",200000.0,Pesca Y Acuicultura,2/3/2006,10/31/2010
D04I1142,2004,Desarrollo De Nuevos Productos De Carnes De Vacuno Mediante Envasado No Convencional Para Mercado De Exportacion,Estrella Aspe Lillo,"Map, Carnes, Exportacion",166000.0,Otros,12/20/2005,11/19/2007
D04I1153,2004,Desarrollo De Biocontroladores De Listeria Monocytogenes Para Su Incorporacion Al Procesamiento Industrial Del Salmon,Renate Schöbitz Twele,"Biocontrol, Listeria, Salmón",196000.0,Pesca Y Acuicultura,2/15/2006,12/15/2009
D04I1168,2004,Modelos Y Herramientas Para La Gestion En Salud,Francisco Ramis Lanyon,"Herramientas, Gestión, Salud",168000.0,Salud,1/2/2006,10/1/2008
D04I1169,2004,Desarrollo De Un Sistema De Monitoreo Y Control De La Expresion Genica Para La Optimizacion De Proce Sos Industriales De Biolixiviacion De Minerales Sulfurados De Cobre,Cecilia Demergasso Semenzato,"Biolixiviaci?, Control G?Ico, Biopel?Ulas",317000.0,Minería,12/16/2005,3/2/2009
D04I1173,2004,Bases Para El Escalamiento Productivo De Las Tecnologias De Cultivo Del Pejerrey,Maria Guarda Faulbaum,"Produccion, Pejerrey, Cultivo",230000.0,Agropecuaria,2/15/2006,6/15/2009
D04I1174,2004,"Desarrollo De Un Modelo De Atencion Telefonica (Mats), Como Componente  De  Programas De Salud Cardi Ovascular, Para Mejorar El Apoyo A La  Toma De Decisiones En  Salud, Autocuidado, Satisfaccion Usuar Ia Y Compensacion Metabolica  De  Personas Con Diabete",Iltha Lange Haensgen,"Modelo Telefonico, Diabeticos, Garantias En Salud",253000.0,Salud,1/1/2006,9/30/2008
D04I1176,2004,"Desarrollo De Perfiles De Madera Reconstituida, A Traves De Un Proceso De Extrusion Reactiva",Alex Berg Gebert,"Madera, Extrusión, Perfiles",203000.0,Forestal,4/1/2006,7/31/2008
D04I1177,2004,"Diseño, Desarrollo, Evaluacion Y Empaquetamiento De Productos Y Servicios Para El Mercado Educativo Hispanoparlante En Ciencias Y Matematicas Para La Enseñanza Primaria Que Integran Recursos Educativos Digitales Y No-Digitales, Vinculando Las Experiencias",Miguel Nussbaum Voehl,"Medios Enseñanza, Informática Educativa, Educación Primaria",181000.0,Tic,1/16/2006,7/15/2008
D04I1185,2004,Desarrollo De Aditivos Quimicos Desde Tall Oil Para Mejorar La Compatibilidad De Compuestos Madera Plastico,Aldo Ballerini Arroyo,"Tall Oil Modificado, Compatibilidad, Madera-Plástico",222000.0,Forestal,1/2/2006,1/2/2009
D04I1188,2004,Carbohidratos Biologicamente Activos Para Mejorar La Competitividad De La Industria Acuicola,Miguel Rios Ramirez,"Carbohidratos, Salmónidos, Crecimiento",275000.0,Agropecuaria,2/3/2006,5/30/2008
D04I1190,2004,Propuesta De Un Plan De Manejo Sustentable De Bosques De Macrocystis Mediante Un Prototipo Para Cosecha Mecanizada,Dieter Konow Hott,"Macrocystis, Manejo, Cosechador",208000.0,Forestal,12/12/2005,4/30/2008
D04I1196,2004,Macrolife: Suplemento Nutritivo Para Mejorar La Calidad De Vida En La Tercera Edad,Jorge Escobar Fica,"Nutrición, Tercera Edad, Distrofia Muscular",265000.0,Agropecuaria,2/6/2006,2/5/2008
D04I1203,2004,Aplicacion De Herramientas Biotecnologicas Basadas En Control Microbiologico Y Alimento Probiotico Para La Obtencion De Semillas De Concholepas Concholepas En El Norte De Chile.,Mario Lody Cortes,"C. Concholepas, Biotecnologia, Alimento Probiotico",219000.0,Tic,12/1/2005,7/31/2008
D04I1206,2004,Desarrollo De Software Para Un Nuevo Analisis Matematico De Senales Electrocardiograficas Para Diagn Ostico Clinico,Raul Jimenez Castro,"Electrocardiografo, Análisis Matemático, Diagnóstico",156000.0,Tic,12/15/2005,5/31/2009
D04I1223,2004,Biotratamiento De La Madera De Eucalipto Spp. Para Mejorar La Eficiencia Del Proceso De Pulpaje Kraft,Jose Navarrete Araya,"Biotratamiento, Extraibles, Eucalipto Spp",166000.0,Forestal,3/1/2006,10/28/2010
D04I1237,2004,Neurocirugia Asistida Por Computador: Modelamiento Biomecanico De Tejidos Blandos Cerebrales Y Desarrollo De Software Per-Operativo De Neuronavegacion.,Raul Gouet Bañares,"Neuronavegación, Brain-Shift, Biomecánica",207000.0,Tic,4/1/2006,12/31/2011
D04I1240,2004,Evaluacion De La Eficacia Inmunomoduladora De Una Composicion De Labdanos Diterpenicos Y Desarrollo De Nuevos Analogos Sinteticos,Rafael Burgos Aguilera,"Andrografolido, Inmunofarmacología, Enfermedades",245000.0,Salud,1/2/2006,4/30/2009
D04I1247,2004,Caracterizacion A Nivel Molecular Del Veneno De Loxosceles Laeta (Araña De Rincon). Obtencion De Un Antidoto Especifico Y Elaboracion De Un Kit Diagnostico Para Deteccion Temprana De La Mordedura,Jorge Araya Rojas,"Loxoscelismo, Antidoto, Kit Diagnóstico",107000.0,Tic,3/20/2006,6/20/2010
D04I1251,2004,Mejoramiento Biotecnologico De La Produccion Y Aplicacion De Compuestos Antifouling De Origen Bacteriano Para La Industria Marina,Maria Clarke Guerra,"Biofouling, Biopeliculas, Antifouling",229000.0,Salud,12/1/2005,5/31/2008
D04I1255,2004,Evaluacion De Resistencia Al Benzoato De Emamectina En Caligus Rogercresseyi E Implementacion De Estrategias Para Minimizar Su Desarrollo.,Sandra Bravo Segura,"Caligus, Emamectina, Resistencia",150000.0,Otros,3/1/2006,9/1/2008
D04I1256,2004,"Biometria Para Vigilancia Inteligente Por Video: Deteccion, Seguimiento, Identificacion, Y Determina Cion De Comportamiento",Claudio Perez Flores,"Biometría, Vigilancia, Inteligente",244000.0,Agropecuaria,1/2/2006,12/31/2008
D04I1257,2004,Desarrollo De Una Capacidad Cientifico-Tecnologica  En Modelacion Matematica Y Simulacion Para El Control De Redes Biologicas En Procesos Productivos. Aplicacion A La Biolixiviacion Bacteriana,Alejandro Maass Sepulveda,"Modelos Matemáticos, Redes Biólogicas, Biominería",195000.0,Salud,12/26/2005,10/25/2008
D04I1258,2004,"Optimizacion Y Desarrollo Biotecnologico De Un Sistema Productivo Para El Cultivo Masivo De Microalg As, Orientado A La Obtencion De Productos De Alto Valor Comercial,  En El Norte De Chile",Marcela Avila Lagos,"Fotobiorreactores, Microalgas, Pigmentos",257000.0,Agropecuaria,1/25/2006,4/25/2009
D04I1259,2004,Optimizacion De Los Sistemas De Cultivo De Engorda Para Aumentar La Productividad De Las Areas De Cu Ltivo De Mitilidos,Elisa Pacheco Sanchez,"Optimización, Cultivo, Mitílidos",240000.0,Agropecuaria,2/1/2006,8/31/2008
D04I1263,2004,Aumento De La Productividad Forestal Del Secano A Traves Del Desarrollo De Razas Geneticas,Fernando Droppelmann Felmer,"Productividad, Genética, Secano",195000.0,Agropecuaria,2/22/2006,5/31/2011
D04I1271,2004,Desarrollo De Sistemas Intensivos De Establecimiento De Plantaciones  De Coigse Y Rauli Para Aumenta R  La Oferta De Maderas De Alta Calidad,Emilio Guerra Bugueño,"Plantaciones, Coigue, Rauli",180000.0,Forestal,3/1/2006,2/28/2009
D04I1278,2004,Marcadores Moleculares Para El Mejoramiento Genetico De Argopecten  Purpuratus,Hector Bustos Rojas,"Microsatelite, Mejoramiento Genetic, Argopecten  Purpurat",264000.0,Tic,1/11/2006,3/31/2008
D04I1280,2004,"Modelo De Mejoramiento De Competitividad, Basado En La Calidad De Vida Laboral",Ana Roa Vallejos,"Calidad Vida Laboral, Productividad, Competitividad",120000.0,Agropecuaria,12/9/2005,7/31/2009
D04I1285,2004,Aumento De La Eficiencia En La Produccion De Semillas De Abalon Rojo Y Verde Mediante El Control De Variables Abioticas En Sistema Cerrado Y  Desarrollo De Una Dieta Especifica Para  Reproductores,German Merino Araneda,"Abalon, Hatchery, Acondicionamiento",156000.0,Tic,12/1/2005,9/1/2008
D04I1286,2004,"Prototipos De Pinturas E Hilos De Quitosano Y Quitosano-Cu Para Redes De Sistemas Intensivos De Cult Ivos De Peces Y Sus Aplicaciones Como Agente Antimicotico, En Agua Dulce, Y Antifouling De Descarga Lenta En Agua De Mar.",Galo Cardenas Triviño,"Quitosano, Antifouling, Antimicotico",224000.0,Pesca Y Acuicultura,12/1/2005,7/31/2008
D04I1288,2004,"Maricultura De Macrocystis En Chile: Introduccion A Tecnicas De Hibridacion, Caracterizacion De Clones Parentales E Hibridacion Reciproca",Renato Westermeier Hitschfeld,"Cultivo, Hibridos, Caracterización",224000.0,Agropecuaria,2/4/2006,4/30/2009
D04I1296,2004,Operacion De Escalamiento Productivo Para El Cultivo De Merluza Austral (Merluccius Australis),Antonio Velez Medel,"Cultivo, Merluza, Escalamiento",146000.0,Agropecuaria,12/12/2005,12/11/2007
D04I1307,2004,Nuevo Proceso Continuo De Conversion De Mata A Cobre Blister,Gabriel Riveros Urzua,"Conversion, Mata, Cobre",229000.0,Minería,12/20/2005,4/30/2010
D04I1313,2004,Construccion De Un Instrumento Para Evaluar La Calidad De La Respuesta Educativa A Los Alumnos Con Necesidades Educativas Especiales En La Escuela Comun,Cynthia Duk Homad,"Educación (Aprendiza, Nee (Diversidad), Calidad (Respuesta)",117000.0,Infraestructura,12/26/2005,5/26/2008
D04I1326,2004,"Desarrollo De Soportes Sustentados En Probioticos Para Uso  Intrahospitalario, Que Reduzcan El Emple O De Antibioticos Y La Morbimortalidad Originada Por Las Infecciones Nosocomiales",Erica Castro Inostroza,"Probiótico, Nosocomial, Prevención",321000.0,Salud,12/1/2005,6/30/2009
D04I1333,2004,Desarrollo De Un Modelo Para Predecir La Capacidad Ambiental  De Un Centro Acuicola Y Su Efecto En La  Produccion,Marco Salamanca Orrego,"Capacidad Ambiental, Oxígeno, Producción",180000.0,Otros,2/3/2006,7/3/2008
D04I1334,2004,Sistema De Deteccion E Identificacion De Fenomenos Geologicos E Hidrologicos Y Objetos Bajo Superfic Ie: Aplicacion Al Demining Humanitario,Mario Duran Toro,"Percepción Remota, Radar Gpr Sar, Demining Humanitario",292000.0,Otros,12/22/2005,1/31/2008
D04I1338,2004,Desarrollo De Nuevos Productos Para El Diagnostico Y Terapia Del Cancer.,Luis Burzio Eriz,"Rna Quimerico, Cancer, Diagnostico",148000.0,Salud,1/6/2006,1/5/2009
D04I1346,2004,Evaluacion Agronomica Y Propagacion De Nuevos Portainjertos Y Variedades De Palto En Distintas Zonas Agroclimaticas De Chile,Monica Castro Valdebenito,"Portainjerto, Propagación, Evaluación",239000.0,Agropecuaria,12/1/2005,12/1/2012
D04I1374,2004,"Investigacion, Desarrollo Y Produccion De Proteasas Y Lipasas Criofilicascomerciales De Krill Y Bact Erias Antarticas",Juan Asenjo De Leuze,"Proteasa-Criofilica, Lipasa-Criofilica, Origen Antartico",283000.0,Tic,11/28/2005,6/30/2009
D04I1387,2004,"Destruccion De Sustancias Toxicas Cloradas, Sin Contaminacion Del Medio Ambiente",Julio Seeger Stein,"Destrucción, Tóxicos Clorados, Medio Ambiente",157000.0,Otros,12/1/2005,12/1/2007
D04I1392,2004,Confiabilidad De Sistemas Industriales Con El Control Y Mitigacion Del Nivel De Interferencias Conducidas Emi / Emc,Jorge Pontt Olivares,"Confiabilidad, Interferencias, Emc Emi",146000.0,Manufactura,3/1/2006,4/30/2008
D04I1401,2004,Desarrollo Cientifico-Tecnologico De La Produccion De Juveniles De Cefalopodos,Iker Uriarte Merino,"Cefalópodos, Paralarvas, Juveniles",117000.0,Otros,3/6/2006,5/21/2008
D04I1410,2004,Jaibas Blandas (Soft Shell Crab): Investigacion Y Desarrollo Tecnologico Para Un Nuevo Producto De Exportacion,Jaime Meruane Zumelzu,"Acuicultura, Jaibas, Blandas",136000.0,Pesca Y Acuicultura,11/4/2005,8/5/2008
D04I1420,2004,Evaluacion De Los Puntos Criticos En El Proceso Productivo Del Halibut Del Atlantico (Hippoglossus Hippoglossus) En Magallanes,Pablo Gallardo Ojeda,"Puntos Criticos, Procesos Productivos, Halibut Atlantico",146000.0,Tic,1/27/2006,9/30/2008
D04I1428,2004,Arquitectura Configurable Para La Optimizacion De La Logistica De Produccion En La Industria De Procesos Por Lotes,Sergio Flores Urquiza,"Software, Operaciones, Manufactura",136000.0,Tic,2/15/2006,3/31/2009
D04I1432,2004,"Formacion Y Conservacion De Stock De Reproductores Salvajes Para Sustentar La Produccion Natural De Salmonideos En La Region Sur - Austral (X, Xi Y Xii Regiones)",(Q.E.P.D.) Tirso Poblete Arellano,"Conservacion, Salmonideos, Salvajes",220000.0,Pesca Y Acuicultura,3/15/2006,3/14/2008
D04I1433,2004,"Formulacion Y Fabricacion De Alimentos Especificos Para El Desarrollo Del Cultivo De Peces Nativos E Introducidos De Importancia Comercial, Como Base Para El Desarrollo De La Diversificacion De La Acuicultura En Chile.",Alberto Medina Aguilera,"Acuicultura, Diversificación, Alimentos",181000.0,Agropecuaria,3/1/2006,8/29/2008
D04I1455,2004,Utilizacion De Iscoms En Preparacion De Vacuna Contra Virus Respiratorio Sincicial.,Luis Avendaño Carvajal,"Vacuna, Vrs, Iscom",214000.0,Salud,1/1/2006,12/30/2008
D05I10006,2005,Investigación Y Desarrollo De La Tecnología De Cultivo Del Poliqueto Perinereis Gualpensis.,Guillermo Valenzuela Olea,"Perinereis, Acuicultura, Poliquetos",212000.0,Agropecuaria,3/20/2007,3/20/2010
D05I10013,2005,Aumento De La Productividad Del Cultivo De Abalón Rojo (Haliotis Rufescens) Mediante Mejoramiento Ge Nético Y Control De Patógenos.,Federico Winkler Manns,"Abalon, Genetica, Patología",315000.0,Agropecuaria,3/1/2007,6/30/2011
D05I10021,2005,"Productos Terapéuticos Anticariogénicos, Aprovechamiento De Las Propiedades Antibacterianas De Miele De Abeja Y Propóleos Con Origen Nativo: Una Nueva Alternativa De Desarrollo Para La Industria Apíco La",Luis Salazar Navarrete,"Miel De Abejas, Propoleo, Caries",135000.0,Salud,1/2/2007,10/25/2010
D05I10027,2005,"Desarrollo De Un Protocolo De Pcr Cuantitativo En Tiempo Real (Qpcr), Para La Detección Y Cuantifica Ción De Malezas Holoparásitas Cuarentenarias (Orobanche Spp) Que Contaminan Semillas Y Suelos En Chi Le",Jorge Diaz Sanchez,"Qpcr, Orobanche, Detección",109900.0,Agropecuaria,4/2/2007,7/31/2010
D05I10038,2005,Evaluacion Del Recurso Eolico En El Norte Chico De Chile Para Su Aprovechamiento En La Generacion De Energia Electrica,Sonia Montecinos Geisse,"Viento, Energía Eólica, Energía Eléctrica",195000.0,Energía,3/5/2007,5/5/2010
D05I10048,2005,Implementación De Un Programa De Mejoramiento Genético Y Obtención De Nuevas Variedades De Cítricos In Semillas Mediante El Uso De Herramientas Biotecnológicas. 1Era Parte.,Johanna Martiz Martiz,"Biotecnología, Nuevas Variedades, Cítricos",277700.0,Tic,1/2/2007,1/2/2012
D05I10054,2005,Sistema Integrado De Toma Y Procesamiento De Muestras Atmosfericas En Ambientes Laborales Para La De Terminación De Compuestos Orgánicos Volatiles,Francisco Cereceda Balic,"Salud Ocupacional, Covs, Biomonitoreo",297600.0,Salud,3/1/2007,7/31/2011
D05I10061,2005,"Nuevas Alternativas De Manejo Y Control De La Sintomatología Del Síndrome Climatérico Para Mejorar L A Calidad De Vida De La Mujer: Su Impacto Socio-Economico.   """,Victor Silva Vargas,"Mujer, Climaterio, Impacto",131050.0,Agropecuaria,4/2/2007,4/1/2010
D05I10086,2005,"Variedades Y Estrategias Para La Produccion  Y Comercializacion De Murtilla (Ugni Molinae  Turcz.), En El Mercado Global",Ivette Seguel Benitez,"Variedades, Murtilla, Mercado",384300.0,Otros,1/8/2007,8/30/2013
D05I10098,2005,Mejoramiento De Operaciones De Biolixiviación De Minerales De Cobre Y Electro-Obtención En Plantas A Gran Altura Mediante Calentamiento De Soluciones Por Inducción Magnética,Manuel Duarte Mermoud,"Calentamiento, Induccion, Bio-Lixiviación",343200.0,Minería,3/1/2007,10/1/2010
D05I10169,2005,"Obtencion De Un Producto Comercial En Base A Betaina, Para Ser Usado Como Osmoregulador En Dietas De Especies Acuaticas",Bibiana Barrandeguy Haro,"Betaína, Osmoregulador, Especies Acuáticas",200000.0,Tic,1/2/2007,8/2/2009
D05I10190,2005,"Nuevo Modelo Didactico Curricular Para La Enseñanza De La Ciencia, Basado En La Acuicultura Destinad A Enseñanza Basica Y Media, En Establecimientos Costeros",Hector Toledo Muñoz,"Modelo Didactico, Ciencia, Acuicultura",156600.0,Pesca Y Acuicultura,1/8/2007,6/8/2010
D05I10196,2005,"Diversificación, Desarrollo Tecnológico Y Comercial De Hongos Comestibles Cultivados En Chile",Eduardo Valenzuela Flores,"Hongos, Comestibles, Diversificación",199000.0,Otros,2/15/2007,2/15/2010
D05I10211,2005,Herramientas Para La Formación De Profesores De Matemáticas,Patricio Felmer Aichele,"Profesores, Matemáticas, Estudio De Casos",195000.0,Tic,3/1/2007,1/30/2010
D05I10217,2005,"Desarrollo Del Cultivo De Centolla, Fase Ii: Optimización De La Tecnología Para Producción De Semill A Y Desarrollo De Tecnología De Engorda",Kurt Paschke La Manna,"Centolla, Engorda, Nutricion",310000.0,Agropecuaria,3/1/2007,8/31/2010
D05I10224,2005,Prospección Y Evaluación De Productos Vegetales Como Nueva Alternativa De Alimento Para El Cultivo I Ntensivo Del Abalón Rojo.,Alberto Augsburger Bachmann,"Acuicultura, Abalones, Alimento",120000.0,Agropecuaria,1/2/2007,5/31/2009
D05I10239,2005,Modelo De Valor Agregado Cuantitativo Para La Educación Escolar Chilena,David Fuller Padilla,"Valor Agregado, Educación, Evaluacion",97000.0,Educación,4/2/2007,5/1/2009
D05I10243,2005,Tecnologias Tic Para El Aprendizaje De Idiomas Y Edutainment En Internet,Nestor Becerra Yoma,"Tic, Aprendizaje Idioma, Edutainment",136100.0,Tic,3/1/2007,12/31/2009
D05I10246,2005,Investigacion Y Desarrollo De Un Banco De Germoplasma Criobiotecnologico Para Especies Marinas,Enrique Dupre Moragas,"Germoplasma, Banco Genético, Criopreservación",250000.0,Tic,1/4/2007,9/4/2009
D05I10251,2005,Adaptación De Especies De Bambú De Clima Templado En Chile,Jorge Campos Roasio,"Adaptacion Especies, Bambu, Clima Templado",200000.0,Otros,3/1/2007,4/30/2010
D05I10258,2005,Producción A Escala Piloto De Hembras De Choro Zapato Con Color Gonadal Modificado Mediante Técnicas Biotecnológicas,Eduardo Tarifeño Silva,"Escala Piloto, Gonada Modificada, Hembras Choro Zapato",220000.0,Otros,12/18/2006,6/17/2009
D05I10272,2005,"Cultivo De Almeja Venus Antiqua Tipo    ""Baby Clam   "", En La Zona Intermareal Del Mar Interior De L X Re Gión",Luis Filun Villablanca,"Cultivo, Intermareal, Acuicultura",230000.0,Agropecuaria,1/2/2007,8/2/2009
D05I10286,2005,Contexta: Plataforma De Integración Semántica Y Manejo Contextual De Colecciones Heterogéneas Distri Buidas,Hernan Astudillo Rojas,"Middleware Semantico, Ecosist. Informatico, Context-Aware",130500.0,Tic,5/22/2007,8/31/2009
D05I10291,2005,"Desarrollo De Inoculantes Microbianos Para Mejorar La Eficiencia Digestiva, Sobrevivencia Y Crecimie To De Juveniles Y Adultos De Abalon",Fernando Silva Aciares,"Abalon, Inoculantes, Bacterias",234000.0,Salud,3/1/2007,1/1/2010
D05I10298,2005,Manejo Electronico De Ganado,Angel Vivallo Pinare,"Monitoreo, Trazabilidad, Cerco Virtual",171100.0,Agropecuaria,1/3/2007,7/30/2010
D05I10299,2005,Desarrollo De Tecnología De Recirculación Para Disminuir El Riesgo En El Cultivo De Abalón En Tierra Y Aumentar La Competitividad De Las Empresas,Joel Barraza Soto,"Recirculacion, Calidad Agua, Haliotis Spp",210000.0,Agropecuaria,3/1/2007,12/1/2009
D05I10303,2005,Tecnologías Para La Sustitución De Fenol En Resinas De Uso Industrial,Alex Berg Gebert,"Resinas Fenólicas, Extractos, Formaldehído",276000.0,Manufactura,1/2/2007,11/2/2010
