project_code,year,title,director,keywords,amount,area,start_date,end_date
It16M10019,2016,Desarrollo De Modelos De Optimización Para La Planificación Minera De Mediano Y Corto Plazo.,Rafael Epstein Numhauser,,0.0,Mineria,,
It16M10021,2016,Caracterización Y Modelamientos Geo Minero Metalúrgicos Predictivos: Camino A La Minería Del Futuro,Brian Townley Callejas,,0.0,Mineria,,
It16M10027,2016,"Obtención De Concentrados De Elementos De Tierras Raras, A Partir De Minerales Prospectados En La Ii I Región De Chile, Mediante La Aplicación De Procesos A Escala Piloto",Pedro Orrego Alfaro,,0.0,Mineria,,
It16M10029,2016,Validación De Un Sistema Optoelectrónico Para El Monitoreo Y Control De La Operación De Hornos De Fu Sión Y Conversión Instantánea En La Pirometalurgia No Ferrosa,Roberto Parra Figueroa,,0.0,Mineria,,
It16M10031,2016,Mapa De La Línea Base Geoquímica Para Suelos En La Comuna De Taltal: LibametMap Services,Arturo Reyes Roman,,0.0,Mineria,,
It16M10041,2016,Abatimiento  De Arsénico En La Industria Del Cobre Utilizando Métodos Biotecnológicos De Última Gene Ración: Genomas Y Bioinformática,Juan Asenjo De Leuze,,0.0,Mineria,,
It16M10045,2016,"Tecnología De Información Industrial, Basada En Gestión Del Conocimiento, Para Apoyar La Toma De Dec Isiones En La Operación De Procesos Industriales De Biolixiviación",Cecilia Demergasso Semenzato,,0.0,Mineria,,
It16I10003,2016,"Propuesta De Estándares En Infraestructura Crítica Para Edificaciones Y Viviendas Localizadas En Zon As De Interfaz Urbano-Forestal, Con El Objetivo De Minimizar El Nivel De Peligro En La Propagación D El Fuego. Area Piloto: Comuna De San José De Maipo",Miguel Castillo Soto,,0.0,Infraestructura,,
It16I10005,2016,Producción Masiva De Semillas De Navaja (Ensis Macha) En Ambiente Controlado: Validación Y Optimizac Ión De La Tecnología De Cultivo.,Carlos Estrada Munzenmayer,,0.0,Pesca Y Acuicultura,,
Ca12I10374,2012,Bio-Obtención De Nanopartículas De Selenio Encapsuladas En Polisacaridos Para Su Potencial Uso Como Suplemento Alimentario,María Mondaca Jara,,0.0,Agropecuaria,,
It16I10008,2016,"Modelo Para Evaluar Los Niveles De Servicio De Carreteras En Chile, Implementable En Bases De Licita Ción Para Nuevas Concesiones.",Rodrigo Delgadillo Sturla,,0.0,Infraestructura,,
It16I10010,2016,Desarrollo De Tecnologías Para El Control De La Evasión En El Transporte Público.,José Correa,,0.0,Tecnología De La Información Y Comunicaciones,,
It16I10022,2016,Producción De Almejas (Venus Antiqua) De Pequeño Calibre En Sistemas De Cultivo Suspendidos: Alterna Tiva Productiva Para Empresas Cultivadoras De Bivalvos.,Hugo Arancibia Farias,,0.0,Pesca Y Acuicultura,,
It16I10026,2016,Sistema De Carguío Autónomo Para Cargadores Frontales De Bajo Perfil,Javier Ruiz Del Solar San Martin,,0.0,Mineria,,
It16I10038,2016,Primer Sistema De Cultivo Integrado Outdoor Autosustentable Productor De Alimento Premium En Zonas C Osteras Desérticas De Chile,Yanett Leyton Lobos,,0.0,Pesca Y Acuicultura,,
It16I10039,2016,Laboratorio De Aprendizaje Litoral Para La Transición  Socio-Tecnológica En Caletas De Pescadores Ar Tesanales De Chiloé: Aplicación Participativa De Mimapa,Francisco Ther Rios,,0.0,Educacion Y Ciencias Sociales,,
It16I10044,2016,Tecnología Para El Mejoramiento De La Comprensión Lectora En Estudiantes Del Sistema Escolar Chileno .,Christian Soto Fajardo,,0.0,Educacion Y Ciencias Sociales,,
It16I10051,2016,"Tumorsec: Optimización, Validación Y Masificación De Un Ensayo De Secuenciación De Genes Para Mejora R La Precisión De Terapias Oncológicas.",Katherine Marcelain Cubillos,,0.0,Salud,,
It16I10055,2016,Plataforma Informática De Análisis De Redes Sociales Para Estudiar La Prevalencia De La Marihuana Y Alcohol En Chile: Una Aplicación De Data Mining En La Generación De Alertas Tempranas En Prevención De Adicciones,Juan Velasquez Silva,,0.0,Tecnología De La Información Y Comunicaciones,,
It16I10057,2016,Producción De Saxitoxina Como Material De Referencia Certificado Para La Vigilancia Y Control De Las Intoxicaciones Por Fenómenos Algales Nocivos,Abel Vasquez Veloso,,0.0,Pesca Y Acuicultura,,
Id15I10554,2015,Bases Científicas-Tecnológicas Para Generar Una Propuesta De Regulación De Envases Plásticos Recicla Dos Post-Consumo Para Su Uso En Contacto Directo Con Alimentos,Maria Galotto Lopez,,0.0,Agropecuaria,,
It16I10073,2016,Prosección Anatómica En Réplicas Y Reconstrucciones 3D De Secciones Corporales Humanas,Oscar Inzunza Hernandez,,0.0,Educacion Y Ciencias Sociales,,
Ca13I10208,2013,"Aseguramiento De La Calidad Sanitaria De Lilium A Través De La Implementación De Herramientas Biotec Nológicas Para La Identificación, Diagnostico Y Saneamiento De Virus Y Patógenos Subvirales",Ines Rosales Villavicencio,,0.0,Agropecuaria,,
It16I10083,2016,"Producción De Camarón De Río Del Norte Cryphiops Caementarius, Basado En El Desarrollo Tecnológico P Ara La Obtención De Juveniles  Y Selección De Características Notables",Maria Morales Suazo,,0.0,Pesca Y Acuicultura,,
It16I10084,2016,Desarrollo Y Validación De Un Producto Celular Alogénico Derivado De Células Madre Estromales Para S U Uso En Síndrome De Distrés Respiratorio Agudo,Jimena Cuenca Moreno,,0.0,Salud,,
It16I10087,2016,"Eucahydro 2.0: Modelo Predictivo De Sustentabilidad Hídrica Para Determinación Del Uso De Agua, Efic Iencia Del Uso Del Agua, Uso Eficiente Del Agua Y Resistencia A La Sequia De Genotipos Y Plantacione S De Eucalyptus.",Rafael Rubilar Pons,,0.0,Forestal,,
It16I10090,2016,Desarrollo De Una Cobertura Compuesta Para El Control De Erosión Eólica En Depósitos De Relave,Claudia Ortiz Calderon,,0.0,Mineria,,
It16I10092,2016,Modelo De Evaluación De Condiciones Para La Parentalidad (Mecep): Ajuste Y Aplicación En Diversidad De Contextos Socioculturales,Magaly Cabrolie Vargas,,0.0,Educacion Y Ciencias Sociales,,
It16I10095,2016,Identificación Y Monitoreo Satelital De Zonas De Peligro De Incendios Forestales A Partir De Quemas Agrícolas En El Sur De Chile,Patricio Acevedo Aranguiz,,0.0,Forestal,,
It16I10096,2016,Simulador Basado En Video Juegos Para Respuesta A Desastres,Roberto Aldunate Vera,,0.0,Energia Y Aguas,,
Id17I10010,2017,Desarrollo De Un Nuevo Repelente Natural Para El Control Del Escarabajo De La Corteza De Pino Aplicado Al Sector Forestal Y Maderero,Jose Becerra Allende,,0.0,Forestal,,
Id17I10012,2017,Desarrollo De Electrodos De Alta Eficiencia En Base A Materiales Nanoestructurados Para Aplicaciones En Procesos De Electro-Obtención En La Minería,Carolina Parra Gonzalez,,0.0,Mineria,,
Id17I10018,2017,Gestión De Inspecciones En Puentes De Acero Basado En Monitoreo Y Pronóstico De Daño Mediante Integr Ación De Sensores Y Procesamiento De Imágenes,Enrique Lopez,,0.0,Tecnología De La Información Y Comunicaciones,,
Id17I10021,2017,Proceso Integrado De Separación Por Membranas Para La Recuperación De Cianuro Y Metales De Valor En La Minería De Oro Y Plata,Humberto Estay,,0.0,Mineria,,
Id17I10033,2017,Prototipo De Alerta Temprana Para Sistemas Y Programas De Protección A La Infancia Desde Un Enfoque De Derechos.,Teresita Matus Sepúlveda,,0.0,Educacion Y Ciencias Sociales,,
Id17I10037,2017,Production Of Nanobodies For Post-Translational Modifications: Simple Antibodies For Big Challenges,Alejandro Rojas Fernandez,,0.0,Salud,,
Id17I10040,2017,"Preservante Innovador Biocompatible No Tóxico A Base De Nano-Lignina Y Nano-Sílice, Con Propiedades Anti-Uv, Biocidas E Ignífugas, Para Mejorar El Desempeño De La Madera País De Uso Exterior, Incremen Tando Su Valor Agregado Como Producto Final",Galo Cardenas Triviño,,0.0,Forestal,,
Id17I10043,2017,Sistema Autónomo De Mantenimiento Basado En Condición (Cbm) Para Plantas Fotovoltaicas En Climas Des Érticos Y De Alta Radiación,Rodrigo Barraza,,0.0,Energia Y Aguas,,
Id17I10064,2017,"Desarrollo, Producción Y Caracterización De Un Anticuerpo Recombinante Humano Contra La Variante Sol Uble De St2 (Sst2) Con Potencial Terapéutico Para El Tratamiento De La Colitis Ulcerosa",Marcela Hermoso,,0.0,Salud,,
Id17I10080,2017,Producción De Plántulas Quiméricas De Alto Crecimiento En Especies De Lessonia Para El Cultivo Y Rep Oblamiento De Ecosistemas Rocosos Costeros.,Alejandra Gonzalez,,0.0,Pesca Y Acuicultura,,
Id17I10087,2017,Implementación Y Validación De Un Sistema De Alerta Temprana Frente A Amenazas Naturales Basado En V Ehículos Aéreos Autónomos,Alfonso Fernandez Rivera,,0.0,Energia Y Aguas,,
Ca12I10123,2012,Aprovechamiento De Cepas Nativas Chilenas Asociadas A Terroir Y/O Denominación De Origen Para El Mejoramiento De Vinos Premium,Jaime Romero Ormazabal,,0.0,Agropecuaria,,
Id17I10095,2017,Tratamiento Farmacológico De La Enfermedad De Parkinson Con Cumarinas Multifuncionales. Prueba De Co Ncepto En Modelos Animales De La Enfermedad,Marco Nuñez Gonzalez,,0.0,Salud,,
Id17I10100,2017,Producción Biotecnológica De Una Formulación Anestésica Natural De Origen Marino Para Uso En Acuicul Tura,Allisson Astuya Villalon,,0.0,Pesca Y Acuicultura,,
Id17I10102,2017,"Suplemento Curricular Basado En Juegos Para El Desarrollo Del Lenguaje, Alfabetización, Conocimiento Numérico Y Autoregulación En Niveles Medio Y Transición De Educación Parvularia",Katherine Strasser Salinas,,0.0,Educacion Y Ciencias Sociales,,
Id17I10111,2017,Protocolo De Actuación Para La Atención En Justicia Con Enfoque De Género Y Diversidad,Ximena Andrea Gauché Marchetti,,0.0,Educacion Y Ciencias Sociales,,
Id17I10125,2017,Desarrollo De Un Tratamiento Biológico Avanzado Para Las Aguas Residuales De La Industria De La Celulosa,Javier Ferrer Valenzuela,,0.0,Energia Y Aguas,,
Id17I10140,2017,Sistema De Monitoreo Para Diagnóstico Y Pronóstico De Daño Estructural En Turbinas Eólicas,Rodrigo Astroza,,0.0,Tecnología De La Información Y Comunicaciones,,
Id17I10143,2017,"Desarrollo De Una Formulación Antiviral, A Partir De Extractos De Algas Pardas Del Litoral Chileno, Para Tratar Lesiones Cutáneas Producidas Por Virus Herpes Simple.",Pablo Gonzalez Munoz,,0.0,Salud,,
Id17I10161,2017,Diseño E Implementación De Infraestructura Tecnológica Para La Gestión De Consumos Flexibles En Sist Emas Eléctricos,Matias Negrete,,0.0,Energia Y Aguas,,
Id17I10162,2017,Desarrollo Y Estandarización De Un Nuevo Sistema Constructivo Para Muro De Hormigón Mediante Encofra Dos Prefabricados ?Stay In Place? De Altas Prestaciones Higrotérmicas Y Bajo Impacto Ambiental Para Edificación En Chile,Jesús Alberto Pulido,,0.0,Infraestructura,,
Id17I10184,2017,Sistema De Visión Espectral Para La Discriminación De Especies Pelágicas Pequeñas Presentes En La Pe Sca Artesanal,Jorge Pezoa Núñez,,0.0,Tecnología De La Información Y Comunicaciones,,
Id17I10185,2017,Generación De Un Antiparasitario De Base Nanobiotecnológica Para El Control De Caligidosis En Salmon Icultura,Jaime Romero Ormazabal,,0.0,Pesca Y Acuicultura,,
Id17I10215,2017,Desarrollo De Un Nuevo Hormigón Con Alta Razón Resistencia-Densidad - Hard Para Una Construcción Pro Ductiva Y Sustentable,Mauricio Lopez Casanova,,0.0,Infraestructura,,
Id17I10220,2017,"Espacios De Conocimiento En Matemáticas: Cognicion, Medicion Y Evaluacion De Aprendizajes Al Servici O De La Diversidad En El Aula",Ernesto San Martin Gutierrez,,0.0,Educacion Y Ciencias Sociales,,
Id17I10225,2017,Mejorando Relaciones Laborales: Investigación Y Desarrollo (I+D) De Un Prototipo De Sistema De Fomen To Al Dialogo Social (Ds) En Las Empresas.,Eduardo Abarzúa Cruz,,0.0,Educacion Y Ciencias Sociales,,
Id17I10236,2017,Desarrollo De Un Producto Biotecnológico Para La Reparación De Grietas En Estructuras De Hormigón,Vicente Zetola Vargas,,0.0,Infraestructura,,
Id17I10247,2017,Levaduras Autóctonas Para La Producción Sustentable De Larvas De Peces Marinos,Paola Navarrete Wallace,,0.0,Pesca Y Acuicultura,,
Id17I10254,2017,Identificación Masiva De Personas Mediante Huella Digital,Ricardo Barrientos,,0.0,Tecnología De La Información Y Comunicaciones,,
Id17I10256,2017,Comunicacion Inalambrica Laser: Acceso Digital De Banda Ancha,Jaime Anguita Garcia,,0.0,Tecnología De La Información Y Comunicaciones,,
Id17I10259,2017,Bioproducto En Base A Extractos Algales Para El Control De Las Plagas Forestales Gorgojo Del Eucalip To Y Escarabajo De La Corteza En Pino,Rene Le Feuvre Salas,,0.0,Forestal,,
Id17I10264,2017,Bases De Diseño Y Recomendaciones Para La Actualización De La Norma Chilena Nch1928 - Albañilería Ar Mada. Una Contribución Basada En Caracterización Experimental Y Micro-Modelación Detallada.,Cristián Sandoval,,0.0,Infraestructura,,
Id17I10276,2017,Desarrollo De Un Prototipo De Sistema De Recirculación Acuícola (Ras) Para Larvicultura De Especies Nativas Chilenas De Largo Y Complejo Desarrollo Larval Planctónico Como Concholepas Concholepas.,Sergio Morales Cofre,,0.0,Pesca Y Acuicultura,,
Id17I10287,2017,Optimización De La Tecnología De Producción De Cristalinos De G. Maculatus  Para La  Puesta En Valor De Un Recurso Endémico De Alta Proyección Comercial,Vanessa Andrea Mella Alvarado,,0.0,Pesca Y Acuicultura,,
Id17I10301,2017,Validación Pre-Clínica De Un Método Basado En Imágenes Médicas Para La Predicción Temprana De Daño I Nducido Por Ventilación Mecánica,Daniel Hurtado Sepúlveda,,0.0,Salud,,
Id17I10302,2017,Optimización Y Aplicación De Material Filtrante De Origen Diverso,Maria Rubio Campos,,0.0,Energia Y Aguas,,
Id17I10314,2017,Celdas Fotovoltaicas Sensibilizadas Con Extractos De Algas Chilenas,Paulraj Manidurai,,0.0,Energia Y Aguas,,
Id17I10333,2017,Desarrollo De Recubrimientos Ignífugos E Intumescentes Para La Protección De Materiales,Manuel Melendrez Castro,,0.0,Manufactura,,
Id17I10338,2017,Investigación Y Desarrollo De Un Alimentador Electrónico Para Máxima Eficiencia En Motores De Inducc Ión,Juan Carlos Travieso,,0.0,Energia Y Aguas,,
Id17I10339,2017,Desarrollo De Un Prototipo De Filtro De Aire Con Cobre Magnetizado Para La Reducción De Carga Bacter Iana En Recintos Cerrados/Contaminados,Marta Lopez Jenssen,,0.0,Manufactura,,
Id17I10359,2017,Leer+: Plataforma Para La Mejora De La Comprensión Lectora De Alumnos De Tercero A Sexto Básico,Pelusa Orellana Garcia,,0.0,Educacion Y Ciencias Sociales,,
Id17I10366,2017,Desarrollo Y Evaluación De Un Modelo Didáctico Transdisciplinar Para La Educación Básica Rural.,Gabriel Hernández,,0.0,Educacion Y Ciencias Sociales,,
Id17I10393,2017,Modelo Intracurricular De Facilitación De Competencias De Autorregulación Del Aprendizaje En Estudia Ntes Universitarios,Maria Perez Villalobos,,0.0,Educacion Y Ciencias Sociales,,
Id17I10421,2017,Sistema Integrado De Mantenimiento Predictivo Para Torres Y Subestaciones De Alta Tensión Orientado A Prevenir Fallas Por Condiciones Ambientales En El Sistema Eléctrico Nacional.,Rodrigo Villalobos San Martín,,0.0,Energia Y Aguas,,
Id17Am0009,2017,Desarrollo De Un Núcleo  De Extractos Bioactivos De Especies Naturales Del Sur De Chile Como Complem Ento Inmunomodulador Para El Adulto Mayor,Astrid Seperiza Wittwer,,0.0,Adulto Mayor,,
Id17Am0018,2017,Desarrollo De Alimentos Saludables Con Buenos Atributos Sensoriales Para Mejorar El Estado Nutricion Al Del Adulto Mayor (Am).,Maria Mariotti Celis,,0.0,Adulto Mayor,,
Id17Am0023,2017,"Calza Inteligente Que Mejora La Postura, El Movimiento Y La Calidad De Vida Del Adulto Mayor",Javier Munoz,,0.0,Adulto Mayor,,
Id17Am0038,2017,"Dispositivo Electrónico, Personal Y Portable En Salud (Deppas), Que Opera Independiente De Internet Y Redes De Telecomunicaciones: Aporte De Información Clave Para Resolutividad Del Equipo De Salud En Atención De Personas Mayores En Urgencias Y Desastres.",Marisa Torres Hidalgo,,0.0,Adulto Mayor,,
Id17Am0043,2017,"La Fuente De La Juventud: Desarrollo De Un Suplemento Antioxidante, Antiinflamatorio Y Neuroregenera Tivo Derivado Del Lúpulo Para El Rejuvenecimiento Cerebral",Mario Simirgiotis Agüero,,0.0,Adulto Mayor,,
Ca13I10334,2013,Aplicación De Extractos Naturales De Plantas Autóctonas Chilenas En El Desarrollo De Envases Activos Con Capacidad Antioxidante Y Antimicrobiana.,Abel Guarda Moraga,,0.0,Agropecuaria,,
It13I20048,2013,Optimización De Un Extracto Concentrado De Frutos De Raleo De Manzanos Orgánicos (Ecfp) Y Desarroll O De Un Prototipo Microencapsulado Con Potencial Uso En La Industria Alimentaria Y Farmacéutica.,Jose Yuri Salomon,,0.0,Agropecuaria,,
Ca13I10207,2013,"?Aplicación De Ho21, Un Producto Natural E Inocuo En Abejas Melíferas, Para El Control Y Prevención De La Infección Por Paenibacillus Larvae (Loque Americana)?",Jessica Martinez Arenas,,0.0,Agropecuaria,,
It16I10079,2016,"""Escalamiento A La Fase Comercial De Un Producto Natural (Ho21), Para El Control De Loque Americana En Abejas Melíferas"".",Jessica Martinez Arenas,,0.0,Agropecuaria,,
It17M10001,2017,Obtención De Cobre Metálico Y Sales De Cobre Como Valor Agregado A Pymes,Maria Taboada Meneses,,0.0,Mineria,,
It17M10002,2017,"Integración De Energías Renovables En Procesos Hidrometalúrgicos De La Pequeña Y Mediana Minería, Pa Ra La Producción Sustentable De Cobre",Marcelo Montenegro,,0.0,Mineria,,
It17M10005,2017,"Mineroc, Plataforma Tecnológica Para El Diseño En La Mediana Minería Subterránea",Javier Vallejos Massa,,0.0,Mineria,,
It17M10006,2017,Escalamiento Y Desarrollo De Un Bioestabilizador De Material Particulado Para La Operación Sustentab Le De Mina,Claudia Ortiz Calderon,,0.0,Mineria,,
It17M10009,2017,Desarrollo E Implementación De Un Sistema De Ahorro De Energía En Redes De Ventilación De Minas,Juan Hurtado Cruz,,0.0,Mineria,,
It17M10010,2017,Identificación De Fases Fundidas Mediante Imagenología Hiperespectral Y Radiometría Para Mejoras En Control De Procesos,Roberto Parra Figueroa,,0.0,Mineria,,
It17M10011,2017,Sistema De Análisis De Big Data En Refinerías Electrolíticas Para El Mejoramiento De La Automatizaci Ón Y Gestión Operacional: Caso Chuquicamata,Aldo Cipriano Zamorano,,0.0,Mineria,,
It17M10012,2017,Multiuser Vlc For Underground Mining,Ismael Soto Gomez,,0.0,Mineria,,
It17F10001,2017,Control Microbiológico Y Mitigación Del Desarrollo De Fans Mediante La Aplicación De Diatomeas Nativ As Inocuas,Carlos Riquelme Salamanca,,0.0,Pesca Y Acuicultura,,
It17F10002,2017,Análisis De Riesgo Y Sistema De Alerta Temprana De Floraciones Algales Nocivas Para La Acuicultura Y Áreas De Manejo En El Norte De Chile,Gonzalo Alvarez Vergara,,0.0,Pesca Y Acuicultura,,
It17F10011,2017,Sistema Masivo Y De Bajo Costo Para El Monitoreo In Situ De Algas Nocivas En Toda La Costa Chilena,Christopher Aiken -,,0.0,Pesca Y Acuicultura,,
It17F10012,2017,Huella Digital Hiper-Espectral De Especies De Marea Roja Mediante El Acoplamiento De Señales Bio-Ópticas Remotas E In Situ En Chile Austral.,Patricio Bernal,,0.0,Pesca Y Acuicultura,,
It17I0006,2017,Un Sistema Nacional De Protección De Trayectorias Educativas: Disminuyendo La Exclusión Educativa En La Enseñanza Escolar Y Previniendo La Deserción En Educación Superior,Patricio Rodriguez Valdes,,0.0,Educacion Y Ciencias Sociales,,
It17I0010,2017,"Desarrollo Y Validación De Un Sistema Integrado De Gestión De Intervenciones Con Adolescentes Infrac Tores De Ley Basado En El Modelo Multidimensional De Intervención Diferenciada, Mmida.",Ricardo Perez-Luco Arenas,,0.0,Educacion Y Ciencias Sociales,,
It17I0023,2017,Escalamiento Y Validación De Una Nueva Formulación Biocontroladora En Base A Bacteriófagos Para El C Ontrol De Peste Negra Del Nogal,Jaime Romero Ormazabal,,0.0,Agropecuaria,,
It17I0048,2017,Plataforma Tecnológica Para La Producción De Proteínas Recombinantes En La Leche De Mamíferos No-Tra Nsgénicos.,Oliberto Sanchez Ramos,,0.0,Agropecuaria,,
It17I0051,2017,Desarrollo De Una Herramienta Computacional Para La Evaluación Automática De Textos En El Sistema Es Colar Chileno.,Maria Veliz De Vos,,0.0,Educacion Y Ciencias Sociales,,
It17I0064,2017,Fabricación Y Validación De Semillas Artificiales De Pinus Radiata Para La Propagación Clonal En Viv Eros Forestales.,Nestor Urra Nunez,,0.0,Forestal,,
It17I0066,2017,Desarrollo De Una Plataforma Software-As-A-Service Para Apoyar Decisiones De Dotación De Personal En Cadenas De Retail,Andres Musalem Said,,0.0,Educacion Y Ciencias Sociales,,
It17I0069,2017,Sweet Pekeetah?: Un Modelo Tecnológico-Comercial Para Una Nueva Variedad Chilena De Fruta,Rodrigo Infante Espiñeira,,0.0,Agropecuaria,,
It17I0087,2017,Test De Predicción Rápida De Respuesta A Tratamiento Con Glucocorticoides En Pacientes Con Uveitis.,Cristhian Urzua Salinas,,0.0,Salud,,
It17I0098,2017,Desarrollo De Un Sistema Público De Alerta Temprana Para Proveer De Avisos De Aplicación Oportunos P Ara El Control De Eulias En Frutales Y Viñas,Tomislav Curkovic Sekul,,0.0,Agropecuaria,,
